file_path,task,method_name,metric_name,metric_value,modality_setting,is_ours,is_ori_xfi_baseline,is_superteacher_exploration,supports_which_contribution,can_be_used_in_main_paper,issue_or_risk
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,num_combinations,4.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,missing_count,2.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,available_count,2.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,mse,0.00379866258176832,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,mpjpe,0.07939262621604272,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,pa_mpjpe,0.050668039485817364,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,num_combinations,6.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,missing_count,3.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,available_count,1.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,mse,0.00962828117192288,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,mpjpe,0.1243316193253744,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,pa_mpjpe,0.07125028527376309,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_missing_modality_summary.csv,missing_modality,student_nv_missing,num_combinations,4.0,VK-RCD-Student-NV,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_model_complexity.csv,HPE,student_nv_model_complexity,params,8895208.0,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_model_complexity.csv,HPE,student_nv_model_complexity,fps,63.36865582711612,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_model_complexity.csv,HPE,student_nv_model_complexity,peak_memory,4950369792.0,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_model_complexity.csv,HPE,student_nv_model_complexity,params,8895208.0,depth+lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_model_complexity.csv,HPE,student_nv_model_complexity,fps,63.36865582711612,depth+lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_model_complexity.csv,HPE,student_nv_model_complexity,peak_memory,4950369792.0,depth+lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0047743002429159465,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.08469007846893871,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.05246406819367355,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,all_rows_mean,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0015769694485292345,depth,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.05233840916079541,depth,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.03643593990535916,depth,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.008178093374295323,lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.12313303834635475,lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.08423896993508777,lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0059594507859052365,mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.10944003459428044,mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.05749314794599378,mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.022805664753503024,wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.21239987569477273,wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.10687426644818901,wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0015629878428419185,depth+lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.052025204956669034,depth+lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.03639548363268593,depth+lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth+lidar,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0014973777692851463,depth+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.051241677738972355,depth+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.035864017853431164,depth+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0015846034547527803,depth+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.052460672709431666,depth+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.03636073229010552,depth+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.004198436100975591,lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.09116814132955904,lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.05409314305653729,lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.008258430521988882,lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.12361228573811382,lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.0840167876805687,lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0057135661000989576,mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.10605787357712851,mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.057441511388113715,mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0014931094655068504,depth+lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.05111496808028961,depth+lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.03574604819790489,depth+lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth+lidar+mmwave,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.001566482594941466,depth+lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.05203095859018611,depth+lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.036367888002949905,depth+lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth+lidar+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0014991176286945438,depth+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.05121848272436805,depth+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.03576724588257693,depth+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,depth+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mse,0.0042275326732658285,lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,mpjpe,0.09108190548057225,lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,pa_mpjpe,0.054173526199830284,lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HPE\outputs\eval\student_nv_nonvisual_combinations.csv,missing_modality,student_nv_nonvisual_combinations,params,8895208.0,lidar+mmwave+wifi-csi,True,False,False,C1_privacy_vk;C2_missing_robustness;C5_hpe_har_validation,yes,
